file,model,status,predicted,confidence,time,ground_truth,error
myke (98).jpg,FaceNet,ok,Unknown,0.0,0.18592190742492676,myke,[]
myke (98).jpg,ArcFace,ok,Unknown,0.0,0.06903743743896484,myke,
myke (96).jpg,FaceNet,ok,Unknown,0.0,0.29277944564819336,myke,[]
myke (96).jpg,ArcFace,ok,Unknown,0.0,0.08123493194580078,myke,
myke (97).jpg,FaceNet,ok,Unknown,0.0,0.35070180892944336,myke,[]
myke (97).jpg,ArcFace,ok,Unknown,0.0,0.10988759994506836,myke,
myke (99).jpg,FaceNet,ok,Unknown,0.0,0.17950963973999023,myke,[]
myke (99).jpg,ArcFace,ok,Unknown,0.0,0.045586585998535156,myke,
ThesisMP4TEST5_f000003_1_c90_20251023_020352.jpg,FaceNet,ok,Unknown,0.0,0.1480565071105957,,[]
ThesisMP4TEST5_f000003_1_c90_20251023_020352.jpg,ArcFace,ok,Unknown,0.0,0.5072534084320068,,
ThesisMP4TEST5_f000011_0_c90_20251023_020352.jpg,FaceNet,ok,Unknown,0.0,0.2269151210784912,,[]
ThesisMP4TEST5_f000011_0_c90_20251023_020352.jpg,ArcFace,ok,Unknown,0.0,0.4543287754058838,,
ThesisMP4TEST5_f000010_1_c89_20251023_020352.jpg,FaceNet,ok,Unknown,0.0,0.2708756923675537,,[]
ThesisMP4TEST5_f000010_1_c89_20251023_020352.jpg,ArcFace,ok,Unknown,0.0,0.5335025787353516,,
ThesisMP4TEST5_f000027_3_c65_20251023_020354.jpg,FaceNet,ok,Unknown,0.0,0.30537915229797363,,[]
ThesisMP4TEST5_f000027_3_c65_20251023_020354.jpg,ArcFace,ok,Unknown,0.0,0.277026891708374,,
ThesisMP4TEST5_f000012_1_c83_20251023_020353.jpg,FaceNet,ok,Unknown,0.0,0.21464228630065918,,[]
ThesisMP4TEST5_f000012_1_c83_20251023_020353.jpg,ArcFace,ok,Unknown,0.0,0.8771343231201172,,
ThesisMP4TEST5_f000028_3_c69_20251023_020354.jpg,FaceNet,ok,Unknown,0.0,0.4131336212158203,,[]
ThesisMP4TEST5_f000028_3_c69_20251023_020354.jpg,ArcFace,ok,Unknown,0.0,0.251018762588501,,
ThesisMP4TEST5_f000030_0_c88_20251023_020354.jpg,FaceNet,ok,Unknown,0.0,0.295318603515625,,[]
ThesisMP4TEST5_f000030_0_c88_20251023_020354.jpg,ArcFace,ok,Unknown,0.0,0.4120826721191406,,
ThesisMP4TEST5_f000064_0_c90_20251023_020359.jpg,FaceNet,ok,Unknown,0.0,0.1353762149810791,,[]
ThesisMP4TEST5_f000064_0_c90_20251023_020359.jpg,ArcFace,ok,Unknown,0.0,0.06221199035644531,,
ThesisMP4TEST5_f000065_0_c90_20251023_020359.jpg,FaceNet,ok,Unknown,0.0,0.17468667030334473,,[]
ThesisMP4TEST5_f000065_0_c90_20251023_020359.jpg,ArcFace,ok,Unknown,0.0,0.05814003944396973,,
ThesisMP4TEST5_f000034_0_c88_20251023_020355.jpg,FaceNet,ok,Unknown,0.0,0.15852618217468262,,[]
ThesisMP4TEST5_f000034_0_c88_20251023_020355.jpg,ArcFace,ok,Unknown,0.0,0.4883403778076172,,
ThesisMP4TEST5_f000067_0_c90_20251023_020359.jpg,FaceNet,ok,Unknown,0.0,0.14710521697998047,,[]
ThesisMP4TEST5_f000067_0_c90_20251023_020359.jpg,ArcFace,ok,Unknown,0.0,0.03898477554321289,,
ThesisMP4TEST5_f000066_0_c89_20251023_020359.jpg,FaceNet,ok,Unknown,0.0,0.24165892601013184,,[]
ThesisMP4TEST5_f000066_0_c89_20251023_020359.jpg,ArcFace,ok,Unknown,0.0,0.06447529792785645,,
ThesisMP4TEST5_f000031_1_c85_20251023_020355.jpg,FaceNet,ok,Unknown,0.0,0.2460649013519287,,[]
ThesisMP4TEST5_f000031_1_c85_20251023_020355.jpg,ArcFace,ok,Unknown,0.0,0.4822359085083008,,
ThesisMP4TEST5_f000068_0_c89_20251023_020400.jpg,FaceNet,ok,Unknown,0.0,0.2595953941345215,,[]
ThesisMP4TEST5_f000068_0_c89_20251023_020400.jpg,ArcFace,ok,Unknown,0.0,0.10294771194458008,,
ThesisMP4TEST5_f000082_4_c64_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.2832036018371582,,[]
ThesisMP4TEST5_f000082_4_c64_20251023_020402.jpg,ArcFace,ok,Jude,0.8782774818563298,0.14267635345458984,,
ThesisMP4TEST5_f000081_4_c63_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.2690553665161133,,[]
ThesisMP4TEST5_f000081_4_c63_20251023_020402.jpg,ArcFace,ok,Jude,0.8790896799400547,0.1699833869934082,,
ThesisMP4TEST5_f000080_3_c66_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.3607187271118164,,[]
ThesisMP4TEST5_f000080_3_c66_20251023_020402.jpg,ArcFace,ok,Jude,0.8977106434193917,0.2619950771331787,,
ThesisMP4TEST5_f000084_0_c84_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.24438214302062988,,[]
ThesisMP4TEST5_f000084_0_c84_20251023_020402.jpg,ArcFace,ok,Unknown,0.0,0.14048504829406738,,
ThesisMP4TEST5_f000083_1_c83_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.3011906147003174,,[]
ThesisMP4TEST5_f000083_1_c83_20251023_020402.jpg,ArcFace,ok,Unknown,0.0,0.20812678337097168,,
ThesisMP4TEST5_f000085_0_c91_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.45645761489868164,,[]
ThesisMP4TEST5_f000085_0_c91_20251023_020402.jpg,ArcFace,ok,Jude,0.9283973223750445,0.23285412788391113,,
ThesisMP4TEST5_f000086_0_c91_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.45910143852233887,,[]
ThesisMP4TEST5_f000086_0_c91_20251023_020402.jpg,ArcFace,ok,Jude,0.9087353776899915,0.4023900032043457,,
ThesisMP4TEST5_f000088_0_c92_20251023_020403.jpg,FaceNet,ok,Unknown,0.0,0.6212422847747803,,[]
ThesisMP4TEST5_f000088_0_c92_20251023_020403.jpg,ArcFace,ok,Jude,0.8511893524548181,0.16597414016723633,,
ThesisMP4TEST5_f000089_0_c91_20251023_020403.jpg,FaceNet,ok,Unknown,0.0,0.38802433013916016,,[]
ThesisMP4TEST5_f000089_0_c91_20251023_020403.jpg,ArcFace,ok,Jude,0.8749992217547944,0.1693282127380371,,
ThesisMP4TEST5_f000087_0_c92_20251023_020402.jpg,FaceNet,ok,Unknown,0.0,0.6150040626525879,,[]
ThesisMP4TEST5_f000087_0_c92_20251023_020402.jpg,ArcFace,ok,Jude,0.8662176044420327,0.5189969539642334,,
ThesisMP4TEST5_f000090_0_c92_20251023_020403.jpg,FaceNet,ok,Unknown,0.0,0.3801259994506836,,[]
ThesisMP4TEST5_f000090_0_c92_20251023_020403.jpg,ArcFace,ok,Jude,0.9209352298548471,0.2541494369506836,,
ThesisMP4TEST5_f000091_0_c90_20251023_020403.jpg,FaceNet,ok,Unknown,0.0,0.4148545265197754,,[]
ThesisMP4TEST5_f000091_0_c90_20251023_020403.jpg,ArcFace,ok,Jude,0.8993287930227369,0.24080491065979004,,
ThesisMP4TEST5_f000336_0_c90_20251023_020443.jpg,FaceNet,ok,Unknown,0.0,0.08320808410644531,,[]
ThesisMP4TEST5_f000336_0_c90_20251023_020443.jpg,ArcFace,ok,Unknown,0.0,0.05867958068847656,,
ThesisMP4TEST5_f000337_0_c90_20251023_020443.jpg,FaceNet,ok,Unknown,0.0,0.15318942070007324,,[]
ThesisMP4TEST5_f000337_0_c90_20251023_020443.jpg,ArcFace,ok,Unknown,0.0,0.04564666748046875,,
ThesisMP4TEST5_f000108_1_c89_20251023_020406.jpg,FaceNet,ok,Unknown,0.0,0.23581719398498535,,[]
ThesisMP4TEST5_f000108_1_c89_20251023_020406.jpg,ArcFace,ok,Unknown,0.0,0.35401010513305664,,
ThesisMP4TEST5_f000107_0_c83_20251023_020406.jpg,FaceNet,ok,Unknown,0.0,0.2037208080291748,,[]
ThesisMP4TEST5_f000107_0_c83_20251023_020406.jpg,ArcFace,ok,Unknown,0.0,0.5809037685394287,,
ThesisMP4TEST5_f000338_1_c89_20251023_020443.jpg,FaceNet,ok,Unknown,0.0,0.20462942123413086,,[]
ThesisMP4TEST5_f000338_1_c89_20251023_020443.jpg,ArcFace,ok,Unknown,0.0,0.10184645652770996,,
ThesisMP4TEST5_f000339_1_c87_20251023_020443.jpg,FaceNet,ok,Unknown,0.0,0.18950939178466797,,[]
ThesisMP4TEST5_f000339_1_c87_20251023_020443.jpg,ArcFace,ok,Unknown,0.0,0.10184144973754883,,
ThesisMP4TEST5_f000342_2_c88_20251023_020444.jpg,FaceNet,ok,Unknown,0.0,0.21789216995239258,,[]
ThesisMP4TEST5_f000342_2_c88_20251023_020444.jpg,ArcFace,ok,Unknown,0.0,0.08459281921386719,,
ThesisMP4TEST5_f000343_4_c60_20251023_020444.jpg,FaceNet,ok,Unknown,0.0,0.2756795883178711,,[]
ThesisMP4TEST5_f000343_4_c60_20251023_020444.jpg,ArcFace,ok,Unknown,0.0,0.1421830654144287,,
ThesisMP4TEST5_f000106_1_c76_20251023_020406.jpg,FaceNet,ok,Unknown,0.0,0.6817440986633301,,[]
ThesisMP4TEST5_f000106_1_c76_20251023_020406.jpg,ArcFace,ok,Unknown,0.0,1.0094823837280273,,
ThesisMP4TEST5_f000346_0_c91_20251023_020444.jpg,FaceNet,ok,Unknown,0.0,0.11428976058959961,,[]
ThesisMP4TEST5_f000346_0_c91_20251023_020444.jpg,ArcFace,ok,Unknown,0.0,0.22589421272277832,,
ThesisMP4TEST5_f000347_0_c90_20251023_020444.jpg,FaceNet,ok,Unknown,0.0,0.14713358879089355,,[]
ThesisMP4TEST5_f000347_0_c90_20251023_020444.jpg,ArcFace,ok,Unknown,0.0,0.19866061210632324,,
ThesisMP4TEST5_f000354_2_c85_20251023_020446.jpg,FaceNet,ok,Unknown,0.0,0.32712888717651367,,[]
ThesisMP4TEST5_f000354_2_c85_20251023_020446.jpg,ArcFace,ok,Unknown,0.0,0.13442778587341309,,
ThesisMP4TEST5_f000362_0_c89_20251023_020447.jpg,FaceNet,ok,Unknown,0.0,0.41118574142456055,,[]
ThesisMP4TEST5_f000362_0_c89_20251023_020447.jpg,ArcFace,ok,Unknown,0.0,0.20639276504516602,,
ThesisMP4TEST5_f000363_2_c85_20251023_020447.jpg,FaceNet,ok,Unknown,0.0,0.40979599952697754,,[]
ThesisMP4TEST5_f000363_2_c85_20251023_020447.jpg,ArcFace,ok,Unknown,0.0,0.10972714424133301,,
ThesisMP4TEST5_f000344_4_c60_20251023_020444.jpg,FaceNet,ok,Unknown,0.0,0.4613685607910156,,[]
ThesisMP4TEST5_f000344_4_c60_20251023_020444.jpg,ArcFace,ok,Unknown,0.0,0.8641130924224854,,
ThesisMP4TEST5_f000364_3_c76_20251023_020447.jpg,FaceNet,ok,Unknown,0.0,0.45282554626464844,,[]
ThesisMP4TEST5_f000364_3_c76_20251023_020447.jpg,ArcFace,ok,Unknown,0.0,0.2169489860534668,,
ThesisMP4TEST5_f000365_5_c44_20251023_020447.jpg,FaceNet,ok,Unknown,0.0,0.321469783782959,,[]
ThesisMP4TEST5_f000365_5_c44_20251023_020447.jpg,ArcFace,ok,Unknown,0.0,0.1972053050994873,,
ThesisMP4TEST5_f000366_4_c68_20251023_020448.jpg,FaceNet,ok,Unknown,0.0,0.2729158401489258,,[]
ThesisMP4TEST5_f000366_4_c68_20251023_020448.jpg,ArcFace,ok,Unknown,0.0,0.21048521995544434,,
ThesisMP4TEST5_f000370_2_c84_20251023_020448.jpg,FaceNet,ok,Unknown,0.0,0.14182186126708984,,[]
ThesisMP4TEST5_f000370_2_c84_20251023_020448.jpg,ArcFace,ok,Unknown,0.0,0.1079409122467041,,
ThesisMP4TEST5_f000367_4_c73_20251023_020448.jpg,FaceNet,ok,Unknown,0.0,0.256549596786499,,[]
ThesisMP4TEST5_f000367_4_c73_20251023_020448.jpg,ArcFace,ok,Unknown,0.0,0.25772595405578613,,
ThesisMP4TEST5_f000368_3_c81_20251023_020448.jpg,FaceNet,ok,Unknown,0.0,0.34596967697143555,,[]
ThesisMP4TEST5_f000368_3_c81_20251023_020448.jpg,ArcFace,ok,Unknown,0.0,0.12388229370117188,,
ThesisMP4TEST5_f000393_0_c90_20251023_020451.jpg,FaceNet,ok,Unknown,0.0,0.22349023818969727,,[]
ThesisMP4TEST5_f000393_0_c90_20251023_020451.jpg,ArcFace,ok,Jude,0.5834515059952029,0.23157119750976562,,
ThesisMP4TEST5_f000389_3_c86_20251023_020451.jpg,FaceNet,ok,Unknown,0.0,0.3857300281524658,,[]
ThesisMP4TEST5_f000389_3_c86_20251023_020451.jpg,ArcFace,ok,Jude,0.5152460941087682,0.27912092208862305,,
ThesisMP4TEST5_f000401_1_c82_20251023_020452.jpg,FaceNet,ok,Unknown,0.0,0.24386835098266602,,[]
ThesisMP4TEST5_f000401_1_c82_20251023_020452.jpg,ArcFace,ok,Jude,0.9055547989309995,0.31280016899108887,,
ThesisMP4TEST5_f000475_1_c87_20251023_020502.jpg,FaceNet,ok,Unknown,0.0,0.19788670539855957,,[]
ThesisMP4TEST5_f000475_1_c87_20251023_020502.jpg,ArcFace,ok,Jude,0.8365094129784773,0.15646958351135254,,
ThesisMP4TEST5_f000476_0_c89_20251023_020502.jpg,FaceNet,ok,Unknown,0.0,0.3303399085998535,,[]
ThesisMP4TEST5_f000476_0_c89_20251023_020502.jpg,ArcFace,ok,Jude,0.8659487368568032,0.30792808532714844,,
ThesisMP4TEST5_f000426_0_c87_20251023_020456.jpg,FaceNet,ok,Unknown,0.0,0.27438783645629883,,[]
ThesisMP4TEST5_f000426_0_c87_20251023_020456.jpg,ArcFace,ok,Unknown,0.0,0.638251781463623,,
ThesisMP4TEST5_f000477_1_c88_20251023_020502.jpg,FaceNet,ok,Unknown,0.0,0.2804856300354004,,[]
ThesisMP4TEST5_f000477_1_c88_20251023_020502.jpg,ArcFace,ok,Jude,0.8420686337674012,0.1831355094909668,,
ThesisMP4TEST5_f000405_2_c82_20251023_020453.jpg,FaceNet,ok,Unknown,0.0,0.49849510192871094,,[]
ThesisMP4TEST5_f000405_2_c82_20251023_020453.jpg,ArcFace,ok,Unknown,0.0,0.7911088466644287,,
ThesisMP4TEST5_f000480_1_c89_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.19039511680603027,,[]
ThesisMP4TEST5_f000480_1_c89_20251023_020503.jpg,ArcFace,ok,Jude,0.8470800287388003,0.13964438438415527,,
ThesisMP4TEST5_f000478_1_c89_20251023_020502.jpg,FaceNet,ok,Unknown,0.0,0.24853205680847168,,[]
ThesisMP4TEST5_f000478_1_c89_20251023_020502.jpg,ArcFace,ok,Jude,0.8530258899324886,0.24590730667114258,,
ThesisMP4TEST5_f000479_1_c88_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.20382022857666016,,[]
ThesisMP4TEST5_f000479_1_c88_20251023_020503.jpg,ArcFace,ok,Jude,0.8362915715735265,0.24718141555786133,,
ThesisMP4TEST5_f000482_1_c89_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.2622501850128174,,[]
ThesisMP4TEST5_f000482_1_c89_20251023_020503.jpg,ArcFace,ok,Jude,0.8627535333244363,0.24292302131652832,,
ThesisMP4TEST5_f000483_0_c89_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.2685661315917969,,[]
ThesisMP4TEST5_f000483_0_c89_20251023_020503.jpg,ArcFace,ok,Jude,0.8418319153008674,0.16136479377746582,,
ThesisMP4TEST5_f000486_1_c87_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.23182249069213867,,[]
ThesisMP4TEST5_f000486_1_c87_20251023_020503.jpg,ArcFace,ok,Jude,0.8251310050624393,0.19594979286193848,,
ThesisMP4TEST5_f000485_1_c88_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.29197263717651367,,[]
ThesisMP4TEST5_f000485_1_c88_20251023_020503.jpg,ArcFace,ok,Jude,0.7922947251025206,0.38634228706359863,,
ThesisMP4TEST5_f000488_1_c89_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.21183490753173828,,[]
ThesisMP4TEST5_f000488_1_c89_20251023_020503.jpg,ArcFace,ok,Jude,0.8625390137783994,0.14991211891174316,,
ThesisMP4TEST5_f000487_1_c89_20251023_020503.jpg,FaceNet,ok,Unknown,0.0,0.3906257152557373,,[]
ThesisMP4TEST5_f000487_1_c89_20251023_020503.jpg,ArcFace,ok,Jude,0.8637009319048147,0.2506389617919922,,
ThesisMP4TEST5_f000489_1_c88_20251023_020504.jpg,FaceNet,ok,Unknown,0.0,0.34320521354675293,,[]
ThesisMP4TEST5_f000489_1_c88_20251023_020504.jpg,ArcFace,ok,Jude,0.8229675544480048,0.25257205963134766,,
ThesisMP4TEST5_f000490_1_c87_20251023_020504.jpg,FaceNet,ok,Unknown,0.0,0.38512659072875977,,[]
ThesisMP4TEST5_f000490_1_c87_20251023_020504.jpg,ArcFace,ok,Jude,0.8459548585503855,0.2486858367919922,,
ThesisMP4TEST5_f000491_1_c87_20251023_020504.jpg,FaceNet,ok,Unknown,0.0,0.349088191986084,,[]
ThesisMP4TEST5_f000491_1_c87_20251023_020504.jpg,ArcFace,ok,Jude,0.8439673176965071,0.2785017490386963,,
ThesisMP4TEST5_f000502_1_c83_20251023_020505.jpg,FaceNet,ok,Unknown,0.0,0.3475198745727539,,[]
ThesisMP4TEST5_f000502_1_c83_20251023_020505.jpg,ArcFace,ok,Jude,0.8437478678645709,0.3108682632446289,,
ThesisMP4TEST5_f000504_1_c82_20251023_020506.jpg,FaceNet,ok,Unknown,0.0,0.3331639766693115,,[]
ThesisMP4TEST5_f000504_1_c82_20251023_020506.jpg,ArcFace,ok,Unknown,0.0,0.2065286636352539,,
ThesisMP4TEST5_f000578_1_c88_20251023_020517.jpg,FaceNet,ok,Unknown,0.0,0.24529743194580078,,[]
ThesisMP4TEST5_f000578_1_c88_20251023_020517.jpg,ArcFace,ok,Unknown,0.0,0.0847320556640625,,
ThesisMP4TEST5_f000574_1_c88_20251023_020516.jpg,FaceNet,ok,Unknown,0.0,0.4385511875152588,,[]
ThesisMP4TEST5_f000574_1_c88_20251023_020516.jpg,ArcFace,ok,Unknown,0.0,0.17000412940979004,,
ThesisMP4TEST5_f000575_1_c86_20251023_020516.jpg,FaceNet,ok,Unknown,0.0,0.29995036125183105,,[]
ThesisMP4TEST5_f000575_1_c86_20251023_020516.jpg,ArcFace,ok,Unknown,0.0,0.17371320724487305,,
ThesisMP4TEST5_f000571_1_c89_20251023_020515.jpg,FaceNet,ok,Unknown,0.0,0.5332763195037842,,[]
ThesisMP4TEST5_f000571_1_c89_20251023_020515.jpg,ArcFace,ok,Jude,0.7030411347297013,0.27593111991882324,,
ThesisMP4TEST5_f000589_2_c83_20251023_020518.jpg,FaceNet,ok,Unknown,0.0,0.17885160446166992,,[]
ThesisMP4TEST5_f000589_2_c83_20251023_020518.jpg,ArcFace,ok,Unknown,0.0,0.15450048446655273,,
ThesisMP4TEST5_f000585_2_c83_20251023_020518.jpg,FaceNet,ok,Unknown,0.0,0.3145430088043213,,[]
ThesisMP4TEST5_f000585_2_c83_20251023_020518.jpg,ArcFace,ok,Jude,0.7314451555926132,0.2887692451477051,,
ThesisMP4TEST5_f000580_0_c86_20251023_020517.jpg,FaceNet,ok,Unknown,0.0,0.3964071273803711,,[]
ThesisMP4TEST5_f000580_0_c86_20251023_020517.jpg,ArcFace,ok,Unknown,0.0,0.2683100700378418,,
ThesisMP4TEST5_f000590_4_c79_20251023_020518.jpg,FaceNet,ok,Unknown,0.0,0.12934446334838867,,[]
ThesisMP4TEST5_f000590_4_c79_20251023_020518.jpg,ArcFace,ok,Unknown,0.0,0.058947086334228516,,
ThesisMP4TEST5_f000582_0_c84_20251023_020517.jpg,FaceNet,ok,Unknown,0.0,0.4499642848968506,,[]
ThesisMP4TEST5_f000582_0_c84_20251023_020517.jpg,ArcFace,ok,Unknown,0.0,0.20767736434936523,,
ThesisMP4TEST5_f000596_1_c88_20251023_020519.jpg,FaceNet,ok,Unknown,0.0,0.20802998542785645,,[]
ThesisMP4TEST5_f000596_1_c88_20251023_020519.jpg,ArcFace,ok,Unknown,0.0,0.08372807502746582,,
ThesisMP4TEST5_f000598_0_c87_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.2501199245452881,,[]
ThesisMP4TEST5_f000598_0_c87_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.04678821563720703,,
ThesisMP4TEST5_f000597_1_c87_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.3643679618835449,,[]
ThesisMP4TEST5_f000597_1_c87_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.10579681396484375,,
ThesisMP4TEST5_f000591_1_c85_20251023_020518.jpg,FaceNet,ok,Unknown,0.0,0.3192102909088135,,[]
ThesisMP4TEST5_f000591_1_c85_20251023_020518.jpg,ArcFace,ok,Unknown,0.0,0.18532013893127441,,
ThesisMP4TEST5_f000599_0_c89_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.20543861389160156,,[]
ThesisMP4TEST5_f000599_0_c89_20251023_020520.jpg,ArcFace,ok,Jude,0.7750390253554911,0.13524794578552246,,
ThesisMP4TEST5_f000600_0_c89_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.197556734085083,,[]
ThesisMP4TEST5_f000600_0_c89_20251023_020520.jpg,ArcFace,ok,Jude,0.8186473557458804,0.17101812362670898,,
ThesisMP4TEST5_f000601_0_c89_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.20885109901428223,,[]
ThesisMP4TEST5_f000601_0_c89_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.061603546142578125,,
ThesisMP4TEST5_f000602_0_c89_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.11134934425354004,,[]
ThesisMP4TEST5_f000602_0_c89_20251023_020520.jpg,ArcFace,ok,Jude,0.8854811759021857,0.1902146339416504,,
ThesisMP4TEST5_f000603_0_c91_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.24392318725585938,,[]
ThesisMP4TEST5_f000603_0_c91_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.09586858749389648,,
ThesisMP4TEST5_f000605_0_c91_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.2567019462585449,,[]
ThesisMP4TEST5_f000605_0_c91_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.06665301322937012,,
ThesisMP4TEST5_f000606_0_c91_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.22544026374816895,,[]
ThesisMP4TEST5_f000606_0_c91_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.05821657180786133,,
ThesisMP4TEST5_f000607_0_c90_20251023_020520.jpg,FaceNet,ok,Unknown,0.0,0.28716444969177246,,[]
ThesisMP4TEST5_f000607_0_c90_20251023_020520.jpg,ArcFace,ok,Unknown,0.0,0.11711788177490234,,
ThesisMP4TEST5_f000652_0_c89_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.10440397262573242,,[]
ThesisMP4TEST5_f000652_0_c89_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.07037997245788574,,
ThesisMP4TEST5_f000651_1_c89_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.17413568496704102,,[]
ThesisMP4TEST5_f000651_1_c89_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.06590890884399414,,
ThesisMP4TEST5_f000653_0_c88_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.17610669136047363,,[]
ThesisMP4TEST5_f000653_0_c88_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.15869879722595215,,
ThesisMP4TEST5_f000656_0_c89_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.18743491172790527,,[]
ThesisMP4TEST5_f000656_0_c89_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.055129051208496094,,
ThesisMP4TEST5_f000655_0_c88_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.24403953552246094,,[]
ThesisMP4TEST5_f000655_0_c88_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.1323380470275879,,
ThesisMP4TEST5_f000657_0_c86_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.19862055778503418,,[]
ThesisMP4TEST5_f000657_0_c86_20251023_020528.jpg,ArcFace,ok,Jude,0.7812986636907917,0.14371395111083984,,
ThesisMP4TEST5_f000658_0_c85_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.18311762809753418,,[]
ThesisMP4TEST5_f000658_0_c85_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.09918856620788574,,
ThesisMP4TEST5_f000654_0_c87_20251023_020528.jpg,FaceNet,ok,Unknown,0.0,0.4124276638031006,,[]
ThesisMP4TEST5_f000654_0_c87_20251023_020528.jpg,ArcFace,ok,Unknown,0.0,0.14055228233337402,,
ThesisMP4TEST5_f000662_0_c88_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.32836127281188965,,[]
ThesisMP4TEST5_f000662_0_c88_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.09687995910644531,,
ThesisMP4TEST5_f000661_0_c87_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.29137086868286133,,[]
ThesisMP4TEST5_f000661_0_c87_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.15283918380737305,,
ThesisMP4TEST5_f000663_0_c89_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.24924659729003906,,[]
ThesisMP4TEST5_f000663_0_c89_20251023_020529.jpg,ArcFace,ok,Jude,0.7206871010554927,0.20774316787719727,,
ThesisMP4TEST5_f000659_3_c81_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.3618941307067871,,[]
ThesisMP4TEST5_f000659_3_c81_20251023_020529.jpg,ArcFace,ok,Jude,0.6826888442119838,0.3596193790435791,,
ThesisMP4TEST5_f000664_0_c89_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.3391227722167969,,[]
ThesisMP4TEST5_f000664_0_c89_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.1835947036743164,,
ThesisMP4TEST5_f000666_0_c87_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.3949754238128662,,[]
ThesisMP4TEST5_f000666_0_c87_20251023_020529.jpg,ArcFace,ok,Jude,0.6926391139337321,0.14959335327148438,,
ThesisMP4TEST5_f000667_0_c87_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.316042423248291,,[]
ThesisMP4TEST5_f000667_0_c87_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.15375781059265137,,
ThesisMP4TEST5_f000665_0_c88_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.3825681209564209,,[]
ThesisMP4TEST5_f000665_0_c88_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.24451589584350586,,
ThesisMP4TEST5_f000668_0_c87_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.06669950485229492,,[]
ThesisMP4TEST5_f000668_0_c87_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.05878186225891113,,
ThesisMP4TEST5_f000670_0_c87_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.09077119827270508,,[]
ThesisMP4TEST5_f000670_0_c87_20251023_020529.jpg,ArcFace,ok,Unknown,0.0,0.06327414512634277,,
ThesisMP4TEST5_f000669_0_c87_20251023_020529.jpg,FaceNet,ok,Unknown,0.0,0.10593390464782715,,[]
