file,status,predicted,confidence,time,ground_truth,dataset_predicted,dataset_confidence
ThesisMP4TEST5_f000743_0_c84_20251023_020538.jpg,ok,Unknown,0.32044088494587286,0.4545416831970215,,,
ThesisMP4TEST5_f000744_0_c88_20251023_020539.jpg,ok,Jude,0.45101669564105207,0.4552750587463379,,,
ThesisMP4TEST5_f000745_0_c88_20251023_020539.jpg,ok,dean,0.6897277037540588,0.4587371349334717,,,
ThesisMP4TEST5_f000746_1_c86_20251023_020539.jpg,ok,Unknown,0.28858875639997605,0.5189807415008545,,,
ThesisMP4TEST5_f000747_0_c89_20251023_020539.jpg,ok,Unknown,0.2921205730033149,0.6235699653625488,,,
ThesisMP4TEST5_f000748_1_c90_20251023_020539.jpg,ok,Unknown,0.29066287603613145,0.6448009014129639,,,
ThesisMP4TEST5_f000749_1_c91_20251023_020539.jpg,ok,Unknown,0.3244238467068118,0.6451551914215088,,,
ThesisMP4TEST5_f000750_1_c91_20251023_020539.jpg,ok,Unknown,0.3083790390803304,0.5751821994781494,,,
ThesisMP4TEST5_f000752_0_c92_20251023_020539.jpg,ok,Unknown,0.35969234852501053,0.4639871120452881,,,
ThesisMP4TEST5_f000751_0_c92_20251023_020539.jpg,ok,Unknown,0.39415635477200395,0.5032265186309814,,,
ThesisMP4TEST5_f000753_0_c92_20251023_020539.jpg,ok,Unknown,0.43742140526610807,0.4413573741912842,,,
ThesisMP4TEST5_f000754_0_c92_20251023_020539.jpg,ok,Unknown,0.3027246764609554,0.5092017650604248,,,
ThesisMP4TEST5_f000755_0_c93_20251023_020540.jpg,ok,Unknown,0.3691994451854516,0.5649361610412598,,,
ThesisMP4TEST5_f000756_0_c93_20251023_020540.jpg,ok,Unknown,0.3542269310463765,0.569042444229126,,,
ThesisMP4TEST5_f000757_0_c93_20251023_020540.jpg,ok,Unknown,0.37825070229812685,0.515068531036377,,,
ThesisMP4TEST5_f000758_0_c92_20251023_020540.jpg,ok,Unknown,0.23238933114346239,0.45920372009277344,,,
ThesisMP4TEST5_f000759_0_c92_20251023_020540.jpg,ok,Unknown,0.32797444504857437,0.46599483489990234,,,
ThesisMP4TEST5_f000760_0_c92_20251023_020540.jpg,ok,Unknown,0.26073005845981634,0.4532914161682129,,,
ThesisMP4TEST5_f000761_0_c92_20251023_020540.jpg,ok,Unknown,0.27942209023264003,0.4284517765045166,,,
ThesisMP4TEST5_f000762_0_c91_20251023_020540.jpg,ok,Unknown,0.29930281560069244,0.4291038513183594,,,
ThesisMP4TEST5_f000763_0_c90_20251023_020540.jpg,ok,Unknown,0.2699009655333381,0.5189955234527588,,,
ThesisMP4TEST5_f000764_0_c90_20251023_020540.jpg,ok,Unknown,0.358620003282338,0.5346224308013916,,,
ThesisMP4TEST5_f000765_0_c89_20251023_020540.jpg,ok,Unknown,0.4102689954547642,0.5052659511566162,,,
ThesisMP4TEST5_f000766_0_c89_20251023_020540.jpg,ok,Unknown,0.39928998250501224,0.5002367496490479,,,
ThesisMP4TEST5_f000767_0_c88_20251023_020540.jpg,ok,Jude,0.46870879406645316,0.4395618438720703,,,
ThesisMP4TEST5_f000769_0_c90_20251023_020541.jpg,ok,Unknown,0.3806090154114592,0.4577145576477051,,,
ThesisMP4TEST5_f000768_0_c89_20251023_020541.jpg,ok,Jude,0.5164978591400953,0.46549415588378906,,,
ThesisMP4TEST5_f000770_0_c90_20251023_020541.jpg,ok,Unknown,0.30418785554776134,0.4323599338531494,,,
ThesisMP4TEST5_f000771_0_c89_20251023_020541.jpg,ok,Unknown,0.3637307599530416,0.42531394958496094,,,
ThesisMP4TEST5_f000772_0_c89_20251023_020541.jpg,ok,Jude,0.4786029273046659,0.5007026195526123,,,
ThesisMP4TEST5_f000773_0_c89_20251023_020541.jpg,ok,Jude,0.5741610140064569,0.500251293182373,,,
ThesisMP4TEST5_f000774_0_c90_20251023_020541.jpg,ok,Jude,0.5131336392352057,0.49785518646240234,,,
ThesisMP4TEST5_f000775_0_c90_20251023_020541.jpg,ok,Jude,0.5262977556587903,0.5354080200195312,,,
ThesisMP4TEST5_f000776_0_c90_20251023_020541.jpg,ok,Jude,0.5557654358948496,0.5156292915344238,,,
ThesisMP4TEST5_f000777_0_c91_20251023_020541.jpg,ok,Unknown,0.3342873581295468,0.5167615413665771,,,
ThesisMP4TEST5_f000778_0_c91_20251023_020541.jpg,ok,Unknown,0.3685231746339579,0.4811699390411377,,,
ThesisMP4TEST5_f000779_0_c91_20251023_020541.jpg,ok,Unknown,0.2459183204739522,0.44422268867492676,,,
ThesisMP4TEST5_f000781_0_c92_20251023_020542.jpg,ok,Unknown,0.42595176688835906,0.5007317066192627,,,
ThesisMP4TEST5_f000780_0_c91_20251023_020542.jpg,ok,Unknown,0.4198489053132058,0.5198764801025391,,,
ThesisMP4TEST5_f000782_0_c92_20251023_020542.jpg,ok,Jude,0.6533645202356599,0.5247952938079834,,,
ThesisMP4TEST5_f000783_0_c91_20251023_020542.jpg,ok,Jude,0.5878134254993043,0.617783784866333,,,
ThesisMP4TEST5_f000784_0_c90_20251023_020542.jpg,ok,Jude,0.5350362809512746,0.6306347846984863,,,
ThesisMP4TEST5_f000785_1_c89_20251023_020542.jpg,ok,Jude,0.6300575952030437,0.6382458209991455,,,
ThesisMP4TEST5_f000786_0_c90_20251023_020542.jpg,ok,Jude,0.7120370935905328,0.5941696166992188,,,
ThesisMP4TEST5_f000787_0_c90_20251023_020542.jpg,ok,Jude,0.6139741257127226,0.5970871448516846,,,
ThesisMP4TEST5_f000788_0_c92_20251023_020542.jpg,ok,Jude,0.7276918523188914,0.6210081577301025,,,
ThesisMP4TEST5_f000789_0_c92_20251023_020542.jpg,ok,Jude,0.7468550987739236,0.6882538795471191,,,
ThesisMP4TEST5_f000790_0_c93_20251023_020542.jpg,ok,Jude,0.6115248100526149,0.7588083744049072,,,
ThesisMP4TEST5_f000791_0_c93_20251023_020542.jpg,ok,Jude,0.6647866509834709,0.598137617111206,,,
ThesisMP4TEST5_f000792_0_c93_20251023_020543.jpg,ok,Unknown,0.3353740593582514,0.4835829734802246,,,
ThesisMP4TEST5_f000793_0_c93_20251023_020543.jpg,ok,Unknown,0.39931980852359594,0.4545896053314209,,,
ThesisMP4TEST5_f000794_0_c93_20251023_020543.jpg,ok,Unknown,0.25595287893553725,0.4564952850341797,,,
ThesisMP4TEST5_f000795_0_c93_20251023_020543.jpg,ok,Jude,0.6614262706727471,0.4571206569671631,,,
ThesisMP4TEST5_f000796_0_c93_20251023_020543.jpg,ok,Unknown,0.4037132801880443,0.44095706939697266,,,
ThesisMP4TEST5_f000797_0_c92_20251023_020543.jpg,ok,Jude,0.5967965305405892,0.4496023654937744,,,
ThesisMP4TEST5_f000798_0_c92_20251023_020543.jpg,ok,Jude,0.46097310246881923,0.495166540145874,,,
ThesisMP4TEST5_f000799_0_c90_20251023_020543.jpg,ok,Jude,0.7581947033724732,0.5129938125610352,,,
ThesisMP4TEST5_f000800_1_c89_20251023_020543.jpg,ok,Jude,0.621023140658643,0.5075948238372803,,,
ThesisMP4TEST5_f000801_1_c89_20251023_020543.jpg,ok,Jude,0.708656012714822,0.5138380527496338,,,
ThesisMP4TEST5_f000802_1_c89_20251023_020543.jpg,ok,Jude,0.5716184057853279,0.44695043563842773,,,
ThesisMP4TEST5_f000803_1_c89_20251023_020544.jpg,ok,Jude,0.66737354974431,0.4494173526763916,,,
ThesisMP4TEST5_f000804_1_c89_20251023_020544.jpg,ok,Jude,0.598031305106075,0.43813133239746094,,,
ThesisMP4TEST5_f000805_0_c89_20251023_020544.jpg,ok,Jude,0.7834066549013461,0.44882655143737793,,,
ThesisMP4TEST5_f000806_0_c89_20251023_020544.jpg,ok,Jude,0.5466654276104767,0.4386131763458252,,,
ThesisMP4TEST5_f000807_0_c89_20251023_020544.jpg,ok,Jude,0.7087868221781248,0.5058026313781738,,,
ThesisMP4TEST5_f000808_0_c89_20251023_020544.jpg,ok,Jude,0.6754769000662003,0.5038573741912842,,,
ThesisMP4TEST5_f000809_0_c89_20251023_020544.jpg,ok,Jude,0.7183898246110758,0.5036463737487793,,,
ThesisMP4TEST5_f000810_0_c90_20251023_020544.jpg,ok,Jude,0.7298646183950558,0.5009806156158447,,,
ThesisMP4TEST5_f000811_0_c91_20251023_020544.jpg,ok,Jude,0.8192956454619658,0.43166136741638184,,,
ThesisMP4TEST5_f000812_0_c91_20251023_020544.jpg,ok,Jude,0.7214396919613086,0.48325419425964355,,,
ThesisMP4TEST5_f000813_0_c91_20251023_020544.jpg,ok,Jude,0.7141571603676832,0.5213334560394287,,,
ThesisMP4TEST5_f000814_0_c91_20251023_020544.jpg,ok,Jude,0.7982058516257472,0.5189099311828613,,,
ThesisMP4TEST5_f000817_0_c90_20251023_020545.jpg,ok,Jude,0.8056279579752216,0.5307726860046387,,,
ThesisMP4TEST5_f000818_0_c91_20251023_020545.jpg,ok,Jude,0.8399755260605781,0.4629809856414795,,,
ThesisMP4TEST5_f000829_0_c89_20251023_020547.jpg,ok,Jude,0.718865981299279,0.5781490802764893,,,
ThesisMP4TEST5_f000830_0_c89_20251023_020547.jpg,ok,Jude,0.7632568561619649,0.6203031539916992,,,
ThesisMP4TEST5_f000831_0_c89_20251023_020547.jpg,ok,Jude,0.708334739425726,0.5674402713775635,,,
ThesisMP4TEST5_f000832_0_c88_20251023_020547.jpg,ok,Jude,0.6892118316606951,0.5575189590454102,,,
ThesisMP4TEST5_f000833_0_c88_20251023_020547.jpg,ok,Jude,0.7161384020630006,0.4495406150817871,,,
ThesisMP4TEST5_f000834_0_c89_20251023_020547.jpg,ok,Jude,0.7360277235574423,0.433809757232666,,,
ThesisMP4TEST5_f000835_0_c89_20251023_020547.jpg,ok,Jude,0.6275571595029588,0.4428112506866455,,,
ThesisMP4TEST5_f000836_0_c89_20251023_020547.jpg,ok,Jude,0.9148029857459571,0.4496171474456787,,,
ThesisMP4TEST5_f000837_0_c88_20251023_020547.jpg,ok,Jude,0.6322684307328741,0.4863619804382324,,,
ThesisMP4TEST5_f000838_0_c89_20251023_020547.jpg,ok,Jude,0.6131363537970557,0.5176725387573242,,,
ThesisMP4TEST5_f000839_0_c89_20251023_020547.jpg,ok,Jude,0.8205436848657027,0.4932079315185547,,,
ThesisMP4TEST5_f000840_0_c89_20251023_020547.jpg,ok,Jude,0.6643526730733281,0.49644017219543457,,,
ThesisMP4TEST5_f000841_0_c89_20251023_020548.jpg,ok,Jude,0.6923369318108997,0.43827247619628906,,,
ThesisMP4TEST5_f000842_0_c90_20251023_020548.jpg,ok,Jude,0.45440031672329323,0.4300222396850586,,,
ThesisMP4TEST5_f000843_0_c90_20251023_020548.jpg,ok,Unknown,0.36585468593142967,0.4350714683532715,,,
ThesisMP4TEST5_f000844_0_c92_20251023_020548.jpg,ok,Jude,0.5730102912799038,0.43863892555236816,,,
ThesisMP4TEST5_f000845_0_c92_20251023_020548.jpg,ok,Jude,0.5952883919147908,0.43146777153015137,,,
ThesisMP4TEST5_f000846_0_c90_20251023_020548.jpg,ok,Jude,0.5166681691851244,0.4397084712982178,,,
ThesisMP4TEST5_f000847_0_c89_20251023_020548.jpg,ok,Jude,0.5025332262894048,0.5487556457519531,,,
ThesisMP4TEST5_f000848_0_c90_20251023_020548.jpg,ok,Jude,0.6336110931744786,0.5293567180633545,,,
ThesisMP4TEST5_f000849_0_c87_20251023_020548.jpg,ok,Jude,0.543595296149906,0.5274944305419922,,,
ThesisMP4TEST5_f000850_0_c89_20251023_020548.jpg,ok,Jude,0.7367289234917228,0.536780595779419,,,
ThesisMP4TEST5_f000851_0_c90_20251023_020548.jpg,ok,Jude,0.7632941115473428,0.4829988479614258,,,
ThesisMP4TEST5_f000852_0_c91_20251023_020549.jpg,ok,Jude,0.7875820991491315,0.5088245868682861,,,
ThesisMP4TEST5_f000853_0_c91_20251023_020549.jpg,ok,Jude,0.7346101381431225,0.454148530960083,,,
ThesisMP4TEST5_f000854_0_c91_20251023_020549.jpg,ok,Jude,0.6584401762934735,0.45779943466186523,,,
ThesisMP4TEST5_f000855_0_c90_20251023_020549.jpg,ok,Jude,0.687618417876967,0.4868786334991455,,,
ThesisMP4TEST5_f000856_0_c91_20251023_020549.jpg,ok,Jude,0.6507380930228653,0.5122528076171875,,,
ThesisMP4TEST5_f000857_0_c91_20251023_020549.jpg,ok,Jude,0.5322938760579353,0.5108575820922852,,,
ThesisMP4TEST5_f000858_0_c92_20251023_020549.jpg,ok,Jude,0.527461937636602,0.5167887210845947,,,
ThesisMP4TEST5_f000859_0_c90_20251023_020549.jpg,ok,Jude,0.5621616210224702,0.5046944618225098,,,
ThesisMP4TEST5_f000860_0_c90_20251023_020549.jpg,ok,Jude,0.6634444821387441,0.464479923248291,,,
ThesisMP4TEST5_f000861_0_c91_20251023_020549.jpg,ok,Jude,0.5538289900314636,0.4738616943359375,,,
ThesisMP4TEST5_f000862_0_c92_20251023_020549.jpg,ok,Jude,0.661793300189045,0.4373462200164795,,,
ThesisMP4TEST5_f000863_0_c92_20251023_020550.jpg,ok,Jude,0.6508189306521758,0.4335906505584717,,,
ThesisMP4TEST5_f000864_0_c92_20251023_020550.jpg,ok,Jude,0.5530364735452225,0.43544721603393555,,,
ThesisMP4TEST5_f000865_0_c92_20251023_020550.jpg,ok,Jude,0.6318129186262889,0.425795316696167,,,
ThesisMP4TEST5_f000866_0_c91_20251023_020550.jpg,ok,Unknown,0.415305898177232,0.5191881656646729,,,
ThesisMP4TEST5_f000867_0_c91_20251023_020550.jpg,ok,Jude,0.5526223543569251,0.5763387680053711,,,
ThesisMP4TEST5_f000868_0_c88_20251023_020550.jpg,ok,Unknown,0.4431200153196493,0.5720887184143066,,,
ThesisMP4TEST5_f000869_0_c90_20251023_020550.jpg,ok,Jude,0.617283687323638,0.5769438743591309,,,
ThesisMP4TEST5_f000870_0_c89_20251023_020550.jpg,ok,Unknown,0.3436741202527901,0.49064183235168457,,,
ThesisMP4TEST5_f000871_0_c89_20251023_020550.jpg,ok,Jude,0.4777923720427077,0.477384090423584,,,
ThesisMP4TEST5_f000872_0_c89_20251023_020550.jpg,ok,Jude,0.8280761150102096,0.4756908416748047,,,
ThesisMP4TEST5_f000873_0_c89_20251023_020550.jpg,ok,Jude,0.8909546410377484,0.4622807502746582,,,
ThesisMP4TEST5_f000874_0_c90_20251023_020550.jpg,ok,Jude,0.8604353102340121,0.4477417469024658,,,
ThesisMP4TEST5_f000876_0_c93_20251023_020551.jpg,ok,Jude,0.8266138663467753,0.5037767887115479,,,
ThesisMP4TEST5_f000875_0_c93_20251023_020551.jpg,ok,Jude,0.8088014633567859,0.5174136161804199,,,
ThesisMP4TEST5_f000877_0_c93_20251023_020551.jpg,ok,Jude,0.8434303519488349,0.5227203369140625,,,
ThesisMP4TEST5_f000878_0_c92_20251023_020551.jpg,ok,Jude,0.8786363112680766,0.5101983547210693,,,
ThesisMP4TEST5_f000879_0_c92_20251023_020551.jpg,ok,Jude,0.8532670789557133,0.4561476707458496,,,
ThesisMP4TEST5_f000880_0_c90_20251023_020551.jpg,ok,Jude,0.548001498521751,0.45766472816467285,,,
ThesisMP4TEST5_f000881_0_c91_20251023_020551.jpg,ok,Unknown,0.4280369624028373,0.42503905296325684,,,
ThesisMP4TEST5_f000882_0_c91_20251023_020551.jpg,ok,Unknown,0.41655932760834546,0.4256017208099365,,,
ThesisMP4TEST5_f000884_0_c91_20251023_020551.jpg,ok,Unknown,0.40227254909710264,0.5492374897003174,,,
ThesisMP4TEST5_f000883_0_c91_20251023_020551.jpg,ok,Jude,0.45226424726052267,0.5757002830505371,,,
ThesisMP4TEST5_f000885_0_c92_20251023_020551.jpg,ok,Jude,0.7541933656868933,0.5648443698883057,,,
ThesisMP4TEST5_f000886_0_c93_20251023_020552.jpg,ok,Jude,0.8406950480066442,0.4988093376159668,,,
ThesisMP4TEST5_f000887_0_c93_20251023_020552.jpg,ok,Jude,0.5279240121049812,0.43819189071655273,,,
ThesisMP4TEST5_f000888_0_c93_20251023_020552.jpg,ok,Jude,0.876794285802167,0.45775890350341797,,,
ThesisMP4TEST5_f000889_0_c93_20251023_020552.jpg,ok,Jude,0.8758853450374687,0.4370403289794922,,,
ThesisMP4TEST5_f000891_0_c92_20251023_020552.jpg,ok,Jude,0.8410015574394482,0.4257240295410156,,,
ThesisMP4TEST5_f000892_1_c90_20251023_020552.jpg,ok,Jude,0.5924820034567503,0.3243534564971924,,,
ThesisMP4TEST5_f000895_1_c88_20251023_020553.jpg,ok,Jude,0.6310107817608425,0.3274250030517578,,,
ThesisMP4TEST5_f000898_2_c89_20251023_020553.jpg,ok,Jude,0.8800539278132576,0.3589327335357666,,,
ThesisMP4TEST5_f000901_1_c88_20251023_020554.jpg,ok,Jude,0.8567634498076809,0.35579562187194824,,,
ThesisMP4TEST5_f000902_1_c87_20251023_020554.jpg,ok,Jude,0.824227164185457,0.3183002471923828,,,
ThesisMP4TEST5_f000903_2_c86_20251023_020554.jpg,ok,Jude,0.8475007239266014,0.3302140235900879,,,
ThesisMP4TEST5_f000904_3_c82_20251023_020554.jpg,ok,Jude,0.7587641651823582,0.33649373054504395,,,
ThesisMP4TEST5_f000905_0_c92_20251023_020554.jpg,ok,Jude,0.7110069959323673,0.35249853134155273,,,
ThesisMP4TEST5_f000907_4_c78_20251023_020555.jpg,ok,Jude,0.7200909448012197,0.6100361347198486,,,
ThesisMP4TEST5_f000908_3_c80_20251023_020555.jpg,ok,Jude,0.8758433818424243,0.6381816864013672,,,
ThesisMP4TEST5_f000909_3_c80_20251023_020555.jpg,ok,Jude,0.8323306834512033,0.6466555595397949,,,
ThesisMP4TEST5_f000906_6_c37_20251023_020555.jpg,ok,Jude,0.9213405777433312,0.9206347465515137,,,
ThesisMP4TEST5_f000916_2_c86_20251023_020556.jpg,ok,Jude,0.6883237324747429,0.5110561847686768,,,
ThesisMP4TEST5_f000917_2_c86_20251023_020556.jpg,ok,Jude,0.7599616966749982,0.5098440647125244,,,
ThesisMP4TEST5_f000919_2_c84_20251023_020557.jpg,ok,Jude,0.6906372932317673,0.5028917789459229,,,
ThesisMP4TEST5_f000924_1_c85_20251023_020557.jpg,ok,Jude,0.7335990036363293,0.4961378574371338,,,
ThesisMP4TEST5_f000928_1_c82_20251023_020557.jpg,ok,Jude,0.47744703060885385,0.4481520652770996,,,
